5.0000e-06 3.4833e-24 8.7192e-17 1.5915e+02
5.1048e-06 3.4808e-24 8.9948e-17 1.4955e+02
5.2118e-06 3.4782e-24 9.2790e-17 1.4053e+02
5.3210e-06 3.4757e-24 9.5723e-17 1.3205e+02
5.4326e-06 3.4732e-24 9.8748e-17 1.2408e+02
5.5464e-06 3.4706e-24 1.0187e-16 1.1660e+02
5.6627e-06 3.4681e-24 1.0509e-16 1.0956e+02
5.7814e-06 3.4656e-24 1.0841e-16 1.0295e+02
5.9026e-06 3.4631e-24 1.1184e-16 9.6740e+01
6.0263e-06 3.4605e-24 1.1537e-16 9.0903e+01
6.1526e-06 3.4580e-24 1.1902e-16 8.5418e+01
6.2816e-06 3.4555e-24 1.2278e-16 8.0264e+01
6.4132e-06 3.4530e-24 1.2666e-16 7.5422e+01
6.5477e-06 3.4505e-24 1.3066e-16 7.0871e+01
6.6849e-06 3.4480e-24 1.3479e-16 6.6595e+01
6.8250e-06 3.4455e-24 1.3905e-16 6.2577e+01
6.9681e-06 3.4430e-24 1.4345e-16 5.8801e+01
7.1142e-06 6.2255e-01 6.2949e-05 5.5254e+01
7.2633e-06 6.3514e-01 6.5615e-05 5.1920e+01
7.4155e-06 6.4798e-01 6.8395e-05 4.8787e+01
7.5709e-06 6.6108e-01 7.1292e-05 4.5844e+01
7.7296e-06 6.7445e-01 7.4312e-05 4.3078e+01
7.8917e-06 6.8808e-01 7.7460e-05 4.0479e+01
8.0571e-06 7.0199e-01 8.0741e-05 3.8036e+01
8.2260e-06 7.1619e-01 8.4161e-05 3.5741e+01
8.3984e-06 7.3067e-01 8.7726e-05 3.3585e+01
8.5744e-06 7.4544e-01 9.1443e-05 3.1559e+01
8.7541e-06 7.6051e-01 9.5316e-05 2.9654e+01
8.9376e-06 7.7588e-01 9.9354e-05 2.7865e+01
9.1250e-06 7.9157e-01 1.0356e-04 2.6184e+01
9.3162e-06 8.0757e-01 1.0795e-04 2.4604e+01
9.5115e-06 8.2390e-01 1.1252e-04 2.3120e+01
9.7109e-06 8.4056e-01 1.1729e-04 2.1725e+01
9.9144e-06 8.5755e-01 1.2226e-04 2.0414e+01
1.0122e-05 8.7489e-01 1.2744e-04 1.9182e+01
1.0334e-05 8.9258e-01 1.3283e-04 1.8025e+01
1.0551e-05 9.1062e-01 1.3846e-04 1.6937e+01
1.0772e-05 9.2903e-01 1.4433e-04 1.5915e+01
1.0998e-05 9.4782e-01 1.5044e-04 1.4955e+01
1.1228e-05 9.6698e-01 1.5681e-04 1.4053e+01
1.1464e-05 9.8653e-01 1.6346e-04 1.3205e+01
