1.1744e-03 1.1551e+02 2.0195e+00 1.2283e-05
1.1981e-03 1.1753e+02 2.1000e+00 1.1568e-05
1.2223e-03 1.1958e+02 2.1837e+00 1.0894e-05
1.2470e-03 1.2166e+02 2.2706e+00 1.0260e-05
1.2722e-03 1.2378e+02 2.3609e+00 9.6622e-06
1.2979e-03 1.2592e+02 2.4547e+00 9.0995e-06
1.3241e-03 1.2809e+02 2.5522e+00 8.5696e-06
1.3509e-03 1.3029e+02 2.6535e+00 8.0705e-06
1.3781e-03 1.3253e+02 2.7588e+00 7.6005e-06
1.4060e-03 1.3479e+02 2.8681e+00 7.1579e-06
1.4344e-03 1.3708e+02 2.9817e+00 6.7411e-06
1.4634e-03 1.3941e+02 3.0997e+00 6.3485e-06
1.4929e-03 1.4176e+02 3.2223e+00 5.9788e-06
1.5231e-03 1.4415e+02 3.3496e+00 5.6306e-06
1.5539e-03 1.4657e+02 3.4818e+00 5.3027e-06
1.5852e-03 1.4902e+02 3.6191e+00 4.9939e-06
1.6173e-03 1.5149e+02 3.7617e+00 4.7031e-06
1.6499e-03 1.5400e+02 3.9099e+00 4.4292e-06
1.6833e-03 1.5655e+02 4.0637e+00 4.1713e-06
1.7173e-03 1.5912e+02 4.2234e+00 3.9283e-06
1.7520e-03 1.6172e+02 4.3892e+00 3.6996e-06
1.7874e-03 1.6436e+02 4.5614e+00 3.4841e-06
1.8235e-03 1.6702e+02 4.7401e+00 3.2812e-06
1.8603e-03 1.6971e+02 4.9257e+00 3.0901e-06
1.8979e-03 1.7244e+02 5.1183e+00 2.9102e-06
1.9362e-03 1.7519e+02 5.3183e+00 2.7407e-06
1.9753e-03 1.7798e+02 5.5258e+00 2.5811e-06
2.0152e-03 1.8079e+02 5.7412e+00 2.4308e-06
2.0560e-03 1.8363e+02 5.9648e+00 2.2892e-06
2.0975e-03 1.8650e+02 6.1967e+00 2.1559e-06
2.1399e-03 1.8940e+02 6.4375e+00 2.0304e-06
2.1831e-03 1.9232e+02 6.6872e+00 1.9121e-06
2.2272e-03 1.9528e+02 6.9464e+00 1.8008e-06
2.2722e-03 1.9826e+02 7.2152e+00 1.6959e-06
2.3181e-03 2.0126e+02 7.4941e+00 1.5971e-06
2.3649e-03 2.0430e+02 7.7834e+00 1.5041e-06
2.4127e-03 2.0735e+02 8.0835e+00 1.4165e-06
2.4614e-03 2.1044e+02 8.3947e+00 1.3340e-06
2.5111e-03 2.1354e+02 8.7174e+00 1.2564e-06
2.5619e-03 2.1667e+02 9.0521e+00 1.1832e-06
2.6136e-03 2.1982e+02 9.3992e+00 1.1143e-06
2.6664e-03 2.2300e+02 9.7590e+00 1.0494e-06
2.7203e-03 2.2619e+02 1.0132e+01 9.8829e-07
2.7752e-03 2.2941e+02 1.0519e+01 9.3073e-07
2.8313e-03 2.3264e+02 1.0920e+01 8.7653e-07
2.8885e-03 2.3590e+02 1.1335e+01 8.2549e-07
2.9469e-03 2.3917e+02 1.1766e+01 7.7741e-07
3.0064e-03 2.4245e+02 1.2212e+01 7.3214e-07
3.0671e-03 2.4576e+02 1.2674e+01 6.8950e-07
3.1291e-03 2.4907e+02 1.3153e+01 6.4935e-07
3.1923e-03 2.5240e+02 1.3650e+01 6.1154e-07
3.2568e-03 2.5574e+02 1.4164e+01 5.7592e-07
3.3226e-03 2.5909e+02 1.4696e+01 5.4238e-07
3.3897e-03 2.6244e+02 1.5248e+01 5.1080e-07
3.4582e-03 2.6581e+02 1.5819e+01 4.8105e-07
3.5280e-03 2.6918e+02 1.6410e+01 4.5304e-07
3.5993e-03 2.7255e+02 1.7022e+01 4.2665e-07
3.6720e-03 2.7593e+02 1.7656e+01 4.0181e-07
3.7462e-03 2.7931e+02 1.8312e+01 3.7841e-07
3.8219e-03 2.8268e+02 1.8991e+01 3.5637e-07
3.8991e-03 2.8606e+02 1.9694e+01 3.3562e-07
3.9778e-03 2.8942e+02 2.0421e+01 3.1607e-07
4.0582e-03 2.9278e+02 2.1173e+01 2.9767e-07
4.1402e-03 2.9614e+02 2.1951e+01 2.8033e-07
4.2238e-03 2.9948e+02 2.2756e+01 2.6401e-07
4.3091e-03 3.0281e+02 2.3588e+01 2.4863e-07
4.3962e-03 3.0612e+02 2.4449e+01 2.3415e-07
4.4850e-03 3.0941e+02 2.5339e+01 2.2052e-07
4.5756e-03 3.1269e+02 2.6259e+01 2.0767e-07
4.6680e-03 3.1594e+02 2.7210e+01 1.9558e-07
4.7623e-03 3.1917e+02 2.8193e+01 1.8419e-07
4.8585e-03 3.2237e+02 2.9208e+01 1.7346e-07
4.9567e-03 3.2553e+02 3.0257e+01 1.6336e-07
5.0568e-03 3.2867e+02 3.1341e+01 1.5385e-07
5.1590e-03 3.3177e+02 3.2461e+01 1.4489e-07
5.2632e-03 3.3483e+02 3.3616e+01 1.3645e-07
5.3695e-03 3.3785e+02 3.4810e+01 1.2851e-07
5.4780e-03 3.4082e+02 3.6042e+01 1.2102e-07
5.5887e-03 3.4375e+02 3.7314e+01 1.1397e-07
5.7016e-03 3.4662e+02 3.8626e+01 1.0734e-07
5.8167e-03 3.4944e+02 3.9980e+01 1.0109e-07
5.9342e-03 3.5220e+02 4.1376e+01 9.5199e-08
6.0541e-03 3.5490e+02 4.2816e+01 8.9655e-08
6.1764e-03 3.5753e+02 4.4301e+01 8.4434e-08
6.3012e-03 3.6009e+02 4.5832e+01 7.9517e-08
6.4285e-03 3.6259e+02 4.7410e+01 7.4886e-08
6.5584e-03 3.6500e+02 4.9036e+01 7.0525e-08
6.6908e-03 3.6734e+02 5.0711e+01 6.6418e-08
6.8260e-03 3.6960e+02 5.2437e+01 6.2550e-08
6.9639e-03 3.7176e+02 5.4214e+01 5.8908e-08
7.1046e-03 3.7383e+02 5.6043e+01 5.5477e-08
7.2481e-03 3.7581e+02 5.7925e+01 5.2246e-08
7.3945e-03 3.7769e+02 5.9862e+01 4.9204e-08
7.5439e-03 3.7946e+02 6.1854e+01 4.6338e-08
7.6963e-03 3.8112e+02 6.3903e+01 4.3640e-08
7.8518e-03 3.8267e+02 6.6009e+01 4.1099e-08
8.0104e-03 3.8410e+02 6.8174e+01 3.8705e-08
8.1722e-03 3.8542e+02 7.0399e+01 3.6451e-08
8.3373e-03 3.8662e+02 7.2685e+01 3.4328e-08
8.5057e-03 3.8770e+02 7.5033e+01 3.2329e-08
8.6776e-03 3.8865e+02 7.7443e+01 3.0447e-08
8.8529e-03 3.8946e+02 7.9917e+01 2.8673e-08
9.0317e-03 3.9012e+02 8.2454e+01 2.7004e-08
9.2141e-03 3.9062e+02 8.5053e+01 2.5431e-08
9.4003e-03 3.9096e+02 8.7716e+01 2.3950e-08
9.5902e-03 3.9111e+02 9.0441e+01 2.2555e-08
9.7839e-03 3.9108e+02 9.3230e+01 2.1242e-08
9.9816e-03 3.9089e+02 9.6084e+01 2.0005e-08
1.0183e-02 3.9056e+02 9.9008e+01 1.8840e-08
1.0389e-02 3.9011e+02 1.0201e+02 1.7743e-08
1.0599e-02 3.8956e+02 1.0508e+02 1.6709e-08
1.0813e-02 3.8892e+02 1.0823e+02 1.5736e-08
1.1031e-02 3.8821e+02 1.1147e+02 1.4820e-08
1.1254e-02 3.8740e+02 1.1479e+02 1.3957e-08
1.1482e-02 3.8646e+02 1.1819e+02 1.3144e-08
1.1713e-02 3.8536e+02 1.2167e+02 1.2379e-08
1.1950e-02 3.8406e+02 1.2521e+02 1.1658e-08
1.2192e-02 3.8254e+02 1.2882e+02 1.0979e-08
1.2438e-02 3.8077e+02 1.3249e+02 1.0340e-08
1.2689e-02 3.7874e+02 1.3621e+02 9.7374e-09
1.2945e-02 3.7645e+02 1.3999e+02 9.1703e-09
1.3207e-02 3.7390e+02 1.4382e+02 8.6363e-09
1.3474e-02 3.7108e+02 1.4771e+02 8.1333e-09
1.3746e-02 3.6801e+02 1.5163e+02 7.6597e-09
1.4024e-02 3.6467e+02 1.5560e+02 7.2136e-09
1.4307e-02 3.6109e+02 1.5962e+02 6.7935e-09
1.4596e-02 3.5730e+02 1.6368e+02 6.3979e-09
1.4891e-02 3.5331e+02 1.6779e+02 6.0253e-09
1.5192e-02 3.4917e+02 1.7195e+02 5.6744e-09
1.5498e-02 3.4489e+02 1.7617e+02 5.3440e-09
1.5812e-02 3.4050e+02 1.8044e+02 5.0328e-09
1.6131e-02 3.3602e+02 1.8479e+02 4.7397e-09
1.6457e-02 3.3145e+02 1.8919e+02 4.4637e-09
1.6789e-02 3.2679e+02 1.9365e+02 4.2037e-09
1.7128e-02 3.2204e+02 1.9817e+02 3.9589e-09
1.7474e-02 3.1721e+02 2.0275e+02 3.7284e-09
1.7827e-02 3.1230e+02 2.0739e+02 3.5113e-09
1.8188e-02 3.0730e+02 2.1207e+02 3.3068e-09
1.8555e-02 3.0222e+02 2.1680e+02 3.1142e-09
1.8930e-02 2.9703e+02 2.2157e+02 2.9328e-09
1.9312e-02 2.9174e+02 2.2636e+02 2.7620e-09
1.9702e-02 2.8633e+02 2.3118e+02 2.6012e-09
2.0100e-02 2.8081e+02 2.3600e+02 2.4497e-09
2.0506e-02 2.7516e+02 2.4083e+02 2.3071e-09
2.0921e-02 2.6945e+02 2.4567e+02 2.1727e-09
2.1343e-02 2.6375e+02 2.5056e+02 2.0462e-09
2.1775e-02 2.5812e+02 2.5552e+02 1.9270e-09
2.2214e-02 2.5261e+02 2.6058e+02 1.8148e-09
2.2663e-02 2.4728e+02 2.6578e+02 1.7091e-09
2.3121e-02 2.4218e+02 2.7114e+02 1.6096e-09
2.3588e-02 2.3730e+02 2.7668e+02 1.5158e-09
2.4065e-02 2.3259e+02 2.8238e+02 1.4276e-09
2.4551e-02 2.2801e+02 2.8821e+02 1.3444e-09
2.5047e-02 2.2352e+02 2.9417e+02 1.2661e-09
2.5553e-02 2.1908e+02 3.0022e+02 1.1924e-09
2.6069e-02 2.1465e+02 3.0635e+02 1.1230e-09
2.6595e-02 2.1023e+02 3.1253e+02 1.0576e-09
2.7133e-02 2.0582e+02 3.1878e+02 9.9598e-10
2.7681e-02 2.0144e+02 3.2511e+02 9.3798e-10
2.8240e-02 1.9711e+02 3.3152e+02 8.8336e-10
2.8810e-02 1.9284e+02 3.3803e+02 8.3191e-10
2.9393e-02 1.8863e+02 3.4464e+02 7.8347e-10
2.9986e-02 1.8452e+02 3.5139e+02 7.3784e-10
3.0592e-02 1.8055e+02 3.5831e+02 6.9487e-10
3.1210e-02 1.7675e+02 3.6547e+02 6.5441e-10
3.1841e-02 1.7318e+02 3.7293e+02 6.1630e-10
3.2484e-02 1.6988e+02 3.8075e+02 5.8041e-10
3.3140e-02 1.6687e+02 3.8901e+02 5.4661e-10
3.3809e-02 1.6419e+02 3.9778e+02 5.1477e-10
3.4492e-02 1.6178e+02 4.0705e+02 4.8480e-10
3.5189e-02 1.5960e+02 4.1677e+02 4.5656e-10
3.5900e-02 1.5757e+02 4.2690e+02 4.2998e-10
3.6625e-02 1.5565e+02 4.3738e+02 4.0494e-10
3.7365e-02 1.5377e+02 4.4815e+02 3.8135e-10
3.8120e-02 1.5188e+02 4.5914e+02 3.5915e-10
3.8890e-02 1.4996e+02 4.7030e+02 3.3823e-10
3.9676e-02 1.4797e+02 4.8160e+02 3.1853e-10
4.0477e-02 1.4591e+02 4.9300e+02 2.9998e-10
4.1295e-02 1.4376e+02 5.0445e+02 2.8251e-10
4.2129e-02 1.4149e+02 5.1591e+02 2.6606e-10
4.2980e-02 1.3911e+02 5.2733e+02 2.5057e-10
4.3848e-02 1.3659e+02 5.3866e+02 2.3598e-10
4.4734e-02 1.3394e+02 5.4989e+02 2.2223e-10
4.5638e-02 1.3118e+02 5.6099e+02 2.0929e-10
4.6560e-02 1.2831e+02 5.7193e+02 1.9710e-10
4.7500e-02 1.2532e+02 5.8269e+02 1.8562e-10
4.8460e-02 1.2224e+02 5.9324e+02 1.7481e-10
4.9439e-02 1.1904e+02 6.0350e+02 1.6463e-10
5.0438e-02 1.1571e+02 6.1335e+02 1.5505e-10
5.1457e-02 1.1222e+02 6.2269e+02 1.4602e-10
5.2496e-02 1.0858e+02 6.3140e+02 1.3751e-10
5.3557e-02 1.0477e+02 6.3938e+02 1.2951e-10
5.4639e-02 1.0086e+02 6.4671e+02 1.2196e-10
5.5742e-02 9.6926e+01 6.5352e+02 1.1486e-10
5.6868e-02 9.3024e+01 6.6000e+02 1.0817e-10
5.8017e-02 8.9215e+01 6.6629e+02 1.0187e-10
5.9189e-02 8.5543e+01 6.7258e+02 9.5940e-11
6.0385e-02 8.2041e+01 6.7900e+02 9.0353e-11
6.1605e-02 7.8735e+01 6.8571e+02 8.5092e-11
6.2849e-02 7.5646e+01 6.9287e+02 8.0136e-11
6.4119e-02 7.2791e+01 7.0065e+02 7.5469e-11
6.5414e-02 7.0180e+01 7.0920e+02 7.1074e-11
6.6736e-02 6.7821e+01 7.1870e+02 6.6935e-11
6.8084e-02 6.5722e+01 7.2933e+02 6.3037e-11
6.9459e-02 6.3878e+01 7.4122e+02 5.9366e-11
7.0862e-02 6.2268e+01 7.5440e+02 5.5909e-11
7.2294e-02 6.0869e+01 7.6891e+02 5.2653e-11
7.3754e-02 5.9663e+01 7.8475e+02 4.9587e-11
7.5244e-02 5.8601e+01 8.0174e+02 4.6699e-11
7.6764e-02 5.7628e+01 8.1960e+02 4.3980e-11
7.8315e-02 5.6690e+01 8.3799e+02 4.1418e-11
7.9897e-02 5.5736e+01 8.5655e+02 3.9006e-11
8.1511e-02 5.4716e+01 8.7488e+02 3.6735e-11
8.3158e-02 5.3586e+01 8.9253e+02 3.4596e-11
8.4838e-02 5.2314e+01 9.0908e+02 3.2581e-11
8.6552e-02 5.0885e+01 9.2425e+02 3.0684e-11
8.8300e-02 4.9291e+01 9.3774e+02 2.8897e-11
9.0084e-02 4.7538e+01 9.4934e+02 2.7214e-11
9.1904e-02 4.5651e+01 9.5902e+02 2.5629e-11
9.3760e-02 4.3656e+01 9.6679e+02 2.4137e-11
9.5654e-02 4.1609e+01 9.7299e+02 2.2731e-11
9.7587e-02 3.9581e+01 9.7826e+02 2.1407e-11
9.9558e-02 3.7632e+01 9.8332e+02 2.0161e-11
1.0157e-01 3.5820e+01 9.8896e+02 1.8987e-11
1.0362e-01 3.4192e+01 9.9606e+02 1.7881e-11
1.0571e-01 3.2769e+01 1.0052e+03 1.6840e-11
1.0785e-01 3.1548e+01 1.0167e+03 1.5859e-11
1.1003e-01 3.0518e+01 1.0309e+03 1.4935e-11
1.1225e-01 2.9656e+01 1.0476e+03 1.4066e-11
1.1452e-01 2.8937e+01 1.0667e+03 1.3246e-11
1.1683e-01 2.8313e+01 1.0878e+03 1.2475e-11
