6.73500000e-07 6.39804318e-02 1.02750074e-06 6.51204427e+04
6.86033950e-07 6.51289489e-02 1.06610050e-06 6.16159743e+04
6.98801158e-07 6.62980830e-02 1.10615032e-06 5.83000996e+04
7.11805967e-07 6.74882042e-02 1.14770468e-06 5.51626692e+04
7.25052797e-07 6.86996893e-02 1.19082010e-06 5.21940802e+04
7.38546153e-07 6.99329219e-02 1.23555522e-06 4.93852463e+04
7.52290622e-07 7.11882922e-02 1.28197088e-06 4.67275704e+04
7.66290879e-07 7.24661976e-02 1.33013023e-06 4.42129177e+04
7.80551682e-07 7.37670428e-02 1.38009876e-06 4.18335916e+04
7.95077882e-07 7.50912395e-02 1.43194444e-06 3.95823093e+04
8.09874417e-07 7.64392069e-02 1.48573779e-06 3.74521802e+04
8.24946317e-07 7.78113716e-02 1.54155198e-06 3.54366844e+04
8.40298709e-07 7.92081681e-02 1.59946291e-06 3.35296528e+04
8.55936811e-07 8.06300385e-02 1.65954936e-06 3.17252485e+04
8.71865940e-07 8.20774329e-02 1.72189306e-06 3.00179485e+04
8.88091514e-07 8.35508096e-02 1.78657881e-06 2.84025272e+04
9.04619048e-07 8.50506348e-02 1.85369458e-06 2.68740401e+04
9.21454162e-07 8.65773834e-02 1.92333166e-06 2.54278087e+04
9.38602581e-07 8.81315387e-02 1.99558477e-06 2.40594066e+04
9.56070135e-07 8.97135926e-02 2.07055219e-06 2.27646453e+04
9.73862763e-07 9.13240460e-02 2.14833588e-06 2.15395618e+04
9.91986515e-07 9.29634086e-02 2.22904164e-06 2.03804064e+04
1.01044755e-06 9.46321995e-02 2.31277925e-06 1.92836312e+04
1.02925215e-06 9.63309469e-02 2.39966259e-06 1.82458791e+04
1.04840671e-06 9.80601884e-02 2.48980985e-06 1.72639738e+04
1.06791774e-06 9.98204716e-02 2.58334364e-06 1.63349099e+04
1.08779187e-06 1.01612354e-01 2.68039118e-06 1.54558438e+04
1.10803586e-06 1.03436402e-01 2.78108447e-06 1.46240848e+04
1.12865660e-06 1.05293193e-01 2.88556046e-06 1.38370870e+04
1.14966109e-06 1.07183316e-01 2.99396127e-06 1.30924417e+04
1.17105648e-06 1.09107369e-01 3.10643432e-06 1.23878696e+04
1.19285004e-06 1.11065960e-01 3.22313261e-06 1.17212141e+04
1.21504918e-06 1.13059710e-01 3.34421487e-06 1.10904349e+04
1.23766145e-06 1.15089249e-01 3.46984577e-06 1.04936011e+04
1.26069454e-06 1.17155221e-01 3.60019620e-06 9.92888608e+03
1.28415628e-06 1.19258279e-01 3.73544346e-06 9.39456128e+03
1.30805465e-06 1.21399089e-01 3.87577150e-06 8.88899127e+03
1.33239777e-06 1.23578329e-01 4.02137119e-06 8.41062860e+03
1.35719392e-06 1.25796688e-01 4.17244057e-06 7.95800910e+03
1.38245153e-06 1.28054869e-01 4.32918511e-06 7.52974741e+03
1.40817918e-06 1.30353587e-01 4.49181802e-06 7.12453269e+03
1.43438564e-06 1.32693569e-01 4.66056050e-06 6.74112468e+03
1.46107980e-06 1.35075555e-01 4.83564206e-06 6.37834984e+03
1.48827074e-06 1.37500301e-01 5.01730085e-06 6.03509779e+03
1.51596772e-06 1.39968574e-01 5.20578394e-06 5.71031791e+03
1.54418013e-06 1.42481154e-01 5.40134771e-06 5.40301612e+03
1.57291759e-06 1.45038838e-01 5.60425814e-06 5.11225183e+03
1.60218985e-06 1.47642434e-01 5.81479123e-06 4.83713508e+03
1.63200688e-06 1.50292768e-01 6.03323334e-06 4.57682378e+03
1.66237880e-06 1.52990678e-01 6.25988158e-06 4.33052118e+03
1.69331595e-06 1.55737018e-01 6.49504423e-06 4.09747340e+03
1.72482885e-06 1.58532657e-01 6.73904115e-06 3.87696713e+03
1.75692821e-06 1.61378481e-01 6.99220420e-06 3.66832745e+03
1.78962494e-06 1.64275390e-01 7.25487773e-06 3.47091574e+03
1.82293017e-06 1.67224302e-01 7.52741902e-06 3.28412779e+03
1.85685521e-06 1.70226149e-01 7.81019876e-06 3.10739186e+03
1.89141160e-06 1.73281883e-01 8.10360158e-06 2.94016700e+03
1.92661109e-06 1.76392469e-01 8.40802655e-06 2.78194138e+03
