5.0000e-06 3.4839e-24 8.8865e-17 1.5915e+02
5.1048e-06 3.4813e-24 9.1673e-17 1.4955e+02
5.2118e-06 3.4788e-24 9.4571e-17 1.4053e+02
5.3210e-06 3.4763e-24 9.7560e-17 1.3205e+02
5.4326e-06 3.4737e-24 1.0064e-16 1.2408e+02
5.5464e-06 3.4712e-24 1.0382e-16 1.1660e+02
5.6627e-06 3.4687e-24 1.0711e-16 1.0956e+02
5.7814e-06 3.4661e-24 1.1049e-16 1.0295e+02
5.9026e-06 3.4636e-24 1.1398e-16 9.6740e+01
6.0263e-06 3.4611e-24 1.1758e-16 9.0903e+01
6.1526e-06 3.4586e-24 1.2130e-16 8.5418e+01
6.2816e-06 3.4561e-24 1.2513e-16 8.0264e+01
6.4132e-06 3.4536e-24 1.2909e-16 7.5422e+01
6.5477e-06 3.4510e-24 1.3317e-16 7.0871e+01
6.6849e-06 3.4485e-24 1.3738e-16 6.6595e+01
6.8250e-06 3.4460e-24 1.4172e-16 6.2577e+01
6.9681e-06 3.4435e-24 1.4620e-16 5.8801e+01
7.1142e-06 6.2265e-01 6.4156e-05 5.5254e+01
7.2633e-06 6.3524e-01 6.6874e-05 5.1920e+01
7.4155e-06 6.4809e-01 6.9707e-05 4.8787e+01
7.5709e-06 6.6119e-01 7.2660e-05 4.5844e+01
7.7296e-06 6.7456e-01 7.5738e-05 4.3078e+01
7.8917e-06 6.8819e-01 7.8946e-05 4.0479e+01
8.0571e-06 7.0211e-01 8.2290e-05 3.8036e+01
8.2260e-06 7.1630e-01 8.5776e-05 3.5741e+01
8.3984e-06 7.3078e-01 8.9410e-05 3.3585e+01
8.5744e-06 7.4556e-01 9.3197e-05 3.1559e+01
8.7541e-06 7.6063e-01 9.7145e-05 2.9654e+01
8.9376e-06 7.7601e-01 1.0126e-04 2.7865e+01
9.1250e-06 7.9170e-01 1.0555e-04 2.6184e+01
9.3162e-06 8.0770e-01 1.1002e-04 2.4604e+01
9.5115e-06 8.2403e-01 1.1468e-04 2.3120e+01
9.7109e-06 8.4069e-01 1.1954e-04 2.1725e+01
9.9144e-06 8.5769e-01 1.2460e-04 2.0414e+01
