 2.028029270502758e-02  1.109615787998239e-06  3.491958115949672e-02 1082225.630453895
 2.106030396291326e-02  1.109659972031836e-06  3.626311055605910e-02 1082267.536192030
 2.184031522079893e-02  1.109705823991089e-06  3.760669295297964e-02 1082311.016553245
 2.262032647868461e-02  1.109753343943009e-06  3.895033030457554e-02 1082356.070789783
 2.340033773657029e-02  1.109802531957029e-06  4.029402456421936e-02 1082402.698126609
 2.418034899445596e-02  1.109853388105009e-06  4.163777768430391e-02 1082450.897761399
 2.496036025234164e-02  1.109905912461232e-06  4.298159161620978e-02 1082500.668864535
 2.574037151022731e-02  1.109960105102401e-06  4.432546831026987e-02 1082552.010579091
 2.652038276811298e-02  1.110015966107640e-06  4.566940971573707e-02 1082604.922020824
 2.730039402599866e-02  1.110073495558495e-06  4.701341778074919e-02 1082659.402278165
 2.808040528388434e-02  1.110132693538925e-06  4.835749445229516e-02 1082715.450412204
 2.886041654177002e-02  1.110193560135310e-06  4.970164167618205e-02 1082773.065456687
 2.964042779965569e-02  1.110256095436442e-06  5.104586139700006e-02 1082832.246417993
 3.042043905754137e-02  1.110320299533525e-06  5.239015555808860e-02 1082892.992275130
 3.120045031542705e-02  1.110386172520180e-06  5.373452610150321e-02 1082955.301979727
 3.198046157331273e-02  1.110453714492433e-06  5.507897496798028e-02 1083019.174456007
 3.276047283119840e-02  1.110522925548721e-06  5.642350409690426e-02 1083084.608600789
 3.354048408908408e-02  1.110593805789886e-06  5.776811542627286e-02 1083151.603283467
 3.432049534696975e-02  1.110666355319178e-06  5.911281089266301e-02 1083220.157345998
 3.510050660485543e-02  1.110740574242246e-06  6.045759243119703e-02 1083290.269602887
 3.588051786274111e-02  1.110816462667143e-06  6.180246197550893e-02 1083361.938841179
 3.666052912062678e-02  1.110894020704323e-06  6.314742145770939e-02 1083435.163820441
 3.744054037851246e-02  1.110973248466634e-06  6.449247280835206e-02 1083509.943272738
 3.822055163639813e-02  1.111054146069322e-06  6.583761795639988e-02 1083586.275902637
 3.900056289428380e-02  1.111136713630026e-06  6.718285882919028e-02 1083664.160387175
 3.978057415216948e-02  1.111220951268775e-06  6.852819735240122e-02 1083743.595375852
 4.056058541005517e-02  1.111306859107992e-06  6.987363545001718e-02 1083824.579490613
 4.134059666794083e-02  1.111394437272484e-06  7.121917504429447e-02 1083907.111325833
 4.212060792582651e-02  1.111483685889443e-06  7.256481805572772e-02 1083991.189448296
 4.290061918371219e-02  1.111574605088445e-06  7.391056640301462e-02 1084076.812397184
 4.368063044159787e-02  1.111667195001447e-06  7.525642200302267e-02 1084163.978684053
 4.446064169948354e-02  1.111761455762785e-06  7.660238677075457e-02 1084252.686792829
 4.524065295736922e-02  1.111857387509170e-06  7.794846261931329e-02 1084342.935179770
 4.602066421525489e-02  1.111954990379687e-06  7.929465145986848e-02 1084434.722273466
 4.680067547314058e-02  1.112054264515792e-06  8.064095520162148e-02 1084528.046474808
 4.758068673102624e-02  1.112155210061310e-06  8.198737575177174e-02 1084622.906156981
 4.836069798891193e-02  1.112257827162434e-06  8.333391501548151e-02 1084719.299665435
 4.914070924679759e-02  1.112362115967720e-06  8.468057489584219e-02 1084817.225317869
 4.992072050468328e-02  1.112468076628084e-06  8.602735729383899e-02 1084916.681404214
 5.070073176256895e-02  1.112575709296801e-06  8.737426410831764e-02 1085017.666186610
 5.148074302045463e-02  1.112685014129504e-06  8.872129723594861e-02 1085120.177899387
 5.226075427834030e-02  1.112795991284177e-06  9.006845857119340e-02 1085224.214749046
 5.304076553622598e-02  1.112908640921153e-06  9.141575000626924e-02 1085329.774914229
 5.382077679411165e-02  1.113022963203118e-06  9.276317343111593e-02 1085436.856545717
 5.460078805199733e-02  1.113138958295098e-06  9.411073073335946e-02 1085545.457766387
 5.538079930988301e-02  1.113256626364462e-06  9.545842379827857e-02 1085655.576671206
 5.616081056776868e-02  1.113375967580919e-06  9.680625450876973e-02 1085767.211327203
 5.694082182565436e-02  1.113496982116513e-06  9.815422474531194e-02 1085880.359773441
 5.772083308354004e-02  1.113619670145623e-06  9.950233638593328e-02 1085995.020021010
 5.850084434142572e-02  1.113744031844953e-06  1.008505913061745e-01 1086111.190052985
 5.928085559931138e-02  1.113870067393538e-06  1.021989913790559e-01 1086228.867824419
 6.006086685719707e-02  1.113997776972738e-06  1.035475384750408e-01 1086348.051262311
 6.084087811508274e-02  1.114127160766229e-06  1.048962344620029e-01 1086468.738265584
 6.162088937296842e-02  1.114258218960006e-06  1.062450812051885e-01 1086590.926705059
 6.240090063085410e-02  1.114390951742379e-06  1.075940805671848e-01 1086714.614423435
 6.318091188873975e-02  1.114525359303968e-06  1.089432344078824e-01 1086839.799235263
 6.396092314662542e-02  1.114661441837699e-06  1.102925445844415e-01 1086966.478926916
 6.474093440451115e-02  1.114799199538804e-06  1.116420129512573e-01 1087094.651256577
 6.552094566239680e-02  1.114938632604812e-06  1.129916413599232e-01 1087224.313954190
 6.630095692028246e-02  1.115079741235555e-06  1.143414316591991e-01 1087355.464721466
 6.708096817816812e-02  1.115222525633150e-06  1.156913856949715e-01 1087488.101231823
 6.786097943605385e-02  1.115366986002010e-06  1.170415053102231e-01 1087622.221130389
 6.864099069393950e-02  1.115513122548834e-06  1.183917923449951e-01 1087757.822033960
 6.942100195182517e-02  1.115660935482599e-06  1.197422486363518e-01 1087894.901530969
 7.020101320971084e-02  1.115810425014564e-06  1.210928760183472e-01 1088033.457181473
 7.098102446759655e-02  1.115961591358262e-06  1.224436763219878e-01 1088173.486517116
 7.176103572548222e-02  1.116114434729497e-06  1.237946513751985e-01 1088314.987041104
 7.254104698336787e-02  1.116268955346343e-06  1.251458030027870e-01 1088457.956228175
 7.332105824125353e-02  1.116425153429135e-06  1.264971330264087e-01 1088602.391524577
 7.410106949913926e-02  1.116583029200465e-06  1.278486432645303e-01 1088748.290348029
 7.488108075702492e-02  1.116742582885184e-06  1.292003355323948e-01 1088895.650087696
 7.566109201491057e-02  1.116903814710395e-06  1.305522116419881e-01 1089044.468104174
 7.644110327279623e-02  1.117066724905446e-06  1.319042734019996e-01 1089194.741729435
 7.722111453068195e-02  1.117231313701930e-06  1.332565226177904e-01 1089346.468266820
 7.800112578856763e-02  1.117397581333678e-06  1.346089610913548e-01 1089499.644990996
 7.878113704645329e-02  1.117565528036756e-06  1.359615906212867e-01 1089654.269147928
 7.956114830433894e-02  1.117735154049461e-06  1.373144130027435e-01 1089810.337954856
 8.034115956222468e-02  1.117906459612318e-06  1.386674300274096e-01 1089967.848600256
 8.112117082011033e-02  1.118079444968070e-06  1.400206434834607e-01 1090126.798243808
 8.190118207799599e-02  1.118254110361682e-06  1.413740551555301e-01 1090287.184016375
 8.268119333588166e-02  1.118430456040331e-06  1.427276668246707e-01 1090449.003019966
 8.346120459376737e-02  1.118608482253401e-06  1.440814802683189e-01 1090612.252327695
 8.424121585165302e-02  1.118788189252481e-06  1.454354972602608e-01 1090776.928983763
 8.502122710953870e-02  1.118969577291363e-06  1.467897195705951e-01 1090943.030003422
 8.580123836742441e-02  1.119152646626029e-06  1.481441489656960e-01 1091110.552372939
 8.658124962531007e-02  1.119337397514655e-06  1.494987872081797e-01 1091279.493049566
 8.736126088319573e-02  1.119523830217602e-06  1.508536360568667e-01 1091449.848961504
 8.814127214108140e-02  1.119711944997412e-06  1.522086972667454e-01 1091621.617007876
 8.892128339896704e-02  1.119901742118801e-06  1.535639725889373e-01 1091794.794058682
 8.970129465685278e-02  1.120093221848662e-06  1.549194637706595e-01 1091969.376954782
 9.048130591473844e-02  1.120286384456049e-06  1.562751725551899e-01 1092145.362507846
 9.126131717262410e-02  1.120481230212180e-06  1.576311006818301e-01 1092322.747500331
 9.204132843050976e-02  1.120677759390430e-06  1.589872498858683e-01 1092501.528685441
 9.282133968839550e-02  1.120875972266326e-06  1.603436218985452e-01 1092681.702787091
 9.360135094628115e-02  1.121075869117540e-06  1.617002184470150e-01 1092863.266499881
 9.438136220416680e-02  1.121277450223887e-06  1.630570412543113e-01 1093046.216489047
 9.516137346205247e-02  1.121480715867319e-06  1.644140920393087e-01 1093230.549390438
 9.594138471993818e-02  1.121685666331917e-06  1.657713725166880e-01 1093416.261810473
 9.672139597782385e-02  1.121892301903889e-06  1.671288843968983e-01 1093603.350326110
 9.750140723570951e-02  1.122100622871566e-06  1.684866293861215e-01 1093791.811484808
 9.828141849359516e-02  1.122310629525391e-06  1.698446091862346e-01 1093981.641804489
 9.906142975148090e-02  1.122522322157919e-06  1.712028254947729e-01 1094172.837773501
 9.984144100936655e-02  1.122735701063808e-06  1.725612800048954e-01 1094365.395850585
 1.006214522672522e-01  1.122950766539819e-06  1.739199744053455e-01 1094559.312464839
 1.014014635251379e-01  1.123167518884803e-06  1.752789103804156e-01 1094754.584015675
 1.021814747830236e-01  1.123385958399700e-06  1.766380896099088e-01 1094951.206872784
 1.029614860409093e-01  1.123606085387533e-06  1.779975137691047e-01 1095149.177376100
 1.037414972987949e-01  1.123827900153400e-06  1.793571845287185e-01 1095348.491835760
 1.045215085566806e-01  1.124051403004475e-06  1.807171035548684e-01 1095549.146532072
 1.053015198145663e-01  1.124276594249993e-06  1.820772725090349e-01 1095751.137715465
 1.060815310724520e-01  1.124503474201250e-06  1.834376930480259e-01 1095954.461606462
 1.068615423303376e-01  1.124732043171596e-06  1.847983668239386e-01 1096159.114395637
 1.076415535882233e-01  1.124962301476429e-06  1.861592954841212e-01 1096365.092243571
 1.084215648461090e-01  1.125194249433190e-06  1.875204806711390e-01 1096572.391280825
 1.092015761039947e-01  1.125427887361354e-06  1.888819240227336e-01 1096781.007607887
 1.099815873618803e-01  1.125663215582429e-06  1.902436271717880e-01 1096990.937295145
 1.107615986197660e-01  1.125900234419944e-06  1.916055917462868e-01 1097202.176382835
 1.115416098776517e-01  1.126138944199447e-06  1.929678193692814e-01 1097414.720881014
 1.123216211355374e-01  1.126379345248501e-06  1.943303116588507e-01 1097628.566769510
 1.131016323934230e-01  1.126621437896669e-06  1.956930702280636e-01 1097843.709997884
 1.138816436513087e-01  1.126865222475516e-06  1.970560966849426e-01 1098060.146485394
 1.146616549091944e-01  1.127110699318603e-06  1.984193926324254e-01 1098277.872120951
 1.154416661670801e-01  1.127357868761474e-06  1.997829596683265e-01 1098496.882763077
 1.162216774249657e-01  1.127606731141653e-06  2.011467993853006e-01 1098717.174239864
 1.170016886828514e-01  1.127857286798642e-06  2.025109133708055e-01 1098938.742348940
 1.177816999407371e-01  1.128109536073905e-06  2.038753032070609e-01 1099161.582857415
 1.185617111986228e-01  1.128363479310872e-06  2.052399704710147e-01 1099385.691501850
 1.193417224565084e-01  1.128619116854924e-06  2.066049167343016e-01 1099611.063988214
 1.201217337143941e-01  1.128876449053391e-06  2.079701435632075e-01 1099837.695991834
 1.209017449722798e-01  1.129135476255546e-06  2.093356525186306e-01 1100065.583157366
 1.216817562301655e-01  1.129396198812590e-06  2.107014451560417e-01 1100294.721098736
 1.224617674880511e-01  1.129658617077661e-06  2.120675230254502e-01 1100525.105399120
 1.232417787459368e-01  1.129922731405810e-06  2.134338876713603e-01 1100756.731610878
 1.240217900038225e-01  1.130188542154005e-06  2.148005406327378e-01 1100989.595255527
 1.248018012617082e-01  1.130456049681121e-06  2.161674834429682e-01 1101223.691823691
 1.255818125195939e-01  1.130725254347934e-06  2.175347176298212e-01 1101459.016775066
 1.263618237774795e-01  1.130996156517110e-06  2.189022447154091e-01 1101695.565538361
 1.271418350353652e-01  1.131268756553205e-06  2.202700662161519e-01 1101933.333511276
 1.279218462932509e-01  1.131543054822651e-06  2.216381836427348e-01 1102172.316060439
 1.287018575511366e-01  1.131819051693753e-06  2.230065985000738e-01 1102412.508521375
 1.294818688090222e-01  1.132096747536681e-06  2.243753122872732e-01 1102653.906198456
 1.302618800669079e-01  1.132376142723461e-06  2.257443264975897e-01 1102896.504364861
 1.310418913247936e-01  1.132657237627973e-06  2.271136426183931e-01 1103140.298262532
 1.318219025826793e-01  1.132940032625931e-06  2.284832621311248e-01 1103385.283102118
 1.326019138405649e-01  1.133224528094896e-06  2.298531865112644e-01 1103631.454062958
 1.333819250984506e-01  1.133510724414249e-06  2.312234172282842e-01 1103878.806293004
 1.341619363563363e-01  1.133798621965193e-06  2.325939557456157e-01 1104127.334908798
 1.349419476142220e-01  1.134088221130746e-06  2.339648035206085e-01 1104377.034995424
 1.357219588721076e-01  1.134379522295728e-06  2.353359620044891e-01 1104627.901606453
 1.365019701299933e-01  1.134672525846762e-06  2.367074326423263e-01 1104879.929763915
 1.372819813878790e-01  1.134967232172255e-06  2.380792168729874e-01 1105133.114458234
 1.380619926457647e-01  1.135263641662401e-06  2.394513161291028e-01 1105387.450648203
 1.388420039036503e-01  1.135561754709168e-06  2.408237318370240e-01 1105642.933260925
 1.396220151615361e-01  1.135861571706287e-06  2.421964654167852e-01 1105899.557191770
 1.404020264194217e-01  1.136163093049252e-06  2.435695182820636e-01 1106157.317304333
 1.411820376773074e-01  1.136466319135306e-06  2.449428918401409e-01 1106416.208430389
 1.419620489351930e-01  1.136771250363436e-06  2.463165874918627e-01 1106676.225369842
 1.427420601930788e-01  1.137077887134366e-06  2.476906066316000e-01 1106937.362890688
 1.435220714509644e-01  1.137386229850541e-06  2.490649506472068e-01 1107199.615728953
 1.443020827088501e-01  1.137696278916131e-06  2.504396209199842e-01 1107462.978588667
 1.450820939667357e-01  1.138008034737015e-06  2.518146188246392e-01 1107727.446141809
 1.458621052246215e-01  1.138321497720770e-06  2.531899457292424e-01 1107993.013028253
 1.466421164825071e-01  1.138636668276676e-06  2.545656029951928e-01 1108259.673855738
 1.474221277403928e-01  1.138953546815689e-06  2.559415919771726e-01 1108527.423199803
 1.482021389982784e-01  1.139272133750451e-06  2.573179140231125e-01 1108796.255603761
 1.489821502561642e-01  1.139592429495267e-06  2.586945704741476e-01 1109066.165578638
 1.497621615140498e-01  1.139914434466109e-06  2.600715626645796e-01 1109337.147603132
 1.505421727719355e-01  1.140238149080593e-06  2.614488919218350e-01 1109609.196123559
 1.513221840298212e-01  1.140563573757985e-06  2.628265595664260e-01 1109882.305553823
 1.521021952877069e-01  1.140890708919185e-06  2.642045669119099e-01 1110156.470275353
 1.528822065455925e-01  1.141219554986718e-06  2.655829152648494e-01 1110431.684637063
 1.536622178034782e-01  1.141550112384726e-06  2.669616059247704e-01 1110707.942955303
 1.544422290613639e-01  1.141882381538960e-06  2.683406401841239e-01 1110985.239513818
 1.552222403192495e-01  1.142216362876776e-06  2.697200193282439e-01 1111263.568563695
 1.560022515771353e-01  1.142552056827113e-06  2.710997446353064e-01 1111542.924323313
 1.567822628350209e-01  1.142889463820499e-06  2.724798173762916e-01 1111823.300978310
 1.575622740929066e-01  1.143228584289032e-06  2.738602388149389e-01 1112104.692681519
 1.583422853507923e-01  1.143569418666376e-06  2.752410102077104e-01 1112387.093552934
 1.591222966086779e-01  1.143911967387747e-06  2.766221328037465e-01 1112670.497679652
 1.599023078665636e-01  1.144256230889911e-06  2.780036078448284e-01 1112954.899115840
 1.606823191244493e-01  1.144602209611171e-06  2.793854365653349e-01 1113240.291882671
 1.614623303823350e-01  1.144949903991355e-06  2.807676201922020e-01 1113526.669968294
 1.622423416402207e-01  1.145299314471811e-06  2.821501599448806e-01 1113814.027327769
 1.630223528981063e-01  1.145650441495396e-06  2.835330570352990e-01 1114102.357883035
 1.638023641559920e-01  1.146003285506467e-06  2.849163126678178e-01 1114391.655522857
 1.645823754138776e-01  1.146357846950871e-06  2.862999280391914e-01 1114681.914102776
 1.653623866717634e-01  1.146714126275936e-06  2.876839043385243e-01 1114973.127445066
 1.661423979296490e-01  1.147072123930463e-06  2.890682427472326e-01 1115265.289338686
 1.669224091875347e-01  1.147431840364713e-06  2.904529444390008e-01 1115558.393539231
 1.677024204454204e-01  1.147793276030398e-06  2.918380105797391e-01 1115852.433768885
 1.684824317033060e-01  1.148156431380676e-06  2.932234423275460e-01 1116147.403716377
 1.692624429611917e-01  1.148521306870135e-06  2.946092408326628e-01 1116443.297036930
 1.700424542190774e-01  1.148887902954789e-06  2.959954072374334e-01 1116740.107352218
 1.708224654769630e-01  1.149256220092061e-06  2.973819426762627e-01 1117037.828250312
 1.716024767348488e-01  1.149626258740781e-06  2.987688482755750e-01 1117336.453285640
 1.723824879927345e-01  1.149998019361171e-06  3.001561251537719e-01 1117635.975978940
 1.731624992506201e-01  1.150371502414836e-06  3.015437744211912e-01 1117936.389817204
 1.739425105085058e-01  1.150746708364756e-06  3.029317971800634e-01 1118237.688253643
 1.747225217663915e-01  1.151123637675271e-06  3.043201945244702e-01 1118539.864707628
 1.755025330242771e-01  1.151502290812079e-06  3.057089675403040e-01 1118842.912564658
 1.762825442821628e-01  1.151882668242215e-06  3.070981173052250e-01 1119146.825176297
 1.770625555400485e-01  1.152264770434053e-06  3.084876448886173e-01 1119451.595860137
 1.778425667979342e-01  1.152648597857285e-06  3.098775513515493e-01 1119757.217899750
 1.786225780558198e-01  1.153034150982915e-06  3.112678377467298e-01 1120063.684544640
 1.794025893137055e-01  1.153421430283254e-06  3.126585051184669e-01 1120370.989010199
 1.801826005715911e-01  1.153810436231896e-06  3.140495545026240e-01 1120679.124477652
 1.809626118294769e-01  1.154201169303722e-06  3.154409869265787e-01 1120988.084094023
 1.817426230873625e-01  1.154593629974880e-06  3.168328034091799e-01 1121297.860972078
 1.825226343452482e-01  1.154987818722779e-06  3.182250049607051e-01 1121608.448190286
 1.833026456031339e-01  1.155383736026077e-06  3.196175925828173e-01 1121919.838792769
 1.840826568610196e-01  1.155781382364670e-06  3.210105672685254e-01 1122232.025789258
 1.848626681189053e-01  1.156180758219680e-06  3.224039300021355e-01 1122545.002155043
 1.856426793767909e-01  1.156581864073445e-06  3.237976817592144e-01 1122858.760830930
 1.864226906346766e-01  1.156984700409512e-06  3.251918235065416e-01 1123173.294723197
 1.872027018925623e-01  1.157389267712621e-06  3.265863562020724e-01 1123488.596703549
 1.879827131504480e-01  1.157795566468693e-06  3.279812807948872e-01 1123804.659609060
 1.887627244083336e-01  1.158203597164828e-06  3.293765982251560e-01 1124121.476242149
 1.895427356662193e-01  1.158613360289280e-06  3.307723094240893e-01 1124439.039370513
 1.903227469241050e-01  1.159024856331458e-06  3.321684153138991e-01 1124757.341727096
 1.911027581819906e-01  1.159438085781912e-06  3.335649168077551e-01 1125076.376010042
 1.918827694398763e-01  1.159853049132315e-06  3.349618148097392e-01 1125396.134882643
 1.926627806977621e-01  1.160269746875459e-06  3.363591102148032e-01 1125716.610973299
 1.934427919556477e-01  1.160688179505243e-06  3.377568039087291e-01 1126037.796875479
 1.942228032135334e-01  1.161108347516658e-06  3.391548967680786e-01 1126359.685147663
 1.950028144714190e-01  1.161530251405777e-06  3.405533896601549e-01 1126682.268313306
 1.957828257293047e-01  1.161953891669746e-06  3.419522834429590e-01 1127005.538860798
 1.965628369871904e-01  1.162379268806768e-06  3.433515789651446e-01 1127329.489243412
 1.973428482450761e-01  1.162806383316095e-06  3.447512770659741e-01 1127654.111879262
 1.981228595029617e-01  1.163235235698015e-06  3.461513785752757e-01 1127979.399151259
 1.989028707608474e-01  1.163665826453840e-06  3.475518843133997e-01 1128305.343407073
 1.996828820187331e-01  1.164098156085896e-06  3.489527950911765e-01 1128631.936959084
 2.004628932766188e-01  1.164532225097506e-06  3.503541117098684e-01 1128959.172084337
 2.012429045345045e-01  1.164968033992985e-06  3.517558349611293e-01 1129287.041024504
 2.020229157923901e-01  1.165405583277624e-06  3.531579656269605e-01 1129615.535985842
 2.028029270502758e-01  1.165844873457680e-06  3.545605044796649e-01 1129944.649139145
 2.035829383081615e-01  1.166285905040358e-06  3.559634522818035e-01 1130274.372619703
 2.043629495660471e-01  1.166728678533810e-06  3.573668097861545e-01 1130604.698527270
 2.051429608239328e-01  1.167173194447112e-06  3.587705777356631e-01 1130935.618926000
 2.059229720818186e-01  1.167619453290258e-06  3.601747568634019e-01 1131267.125844428
 2.067029833397042e-01  1.168067455574145e-06  3.615793478925267e-01 1131599.211275417
 2.074829945975899e-01  1.168517201810562e-06  3.629843515362284e-01 1131931.867176118
 2.082630058554756e-01  1.168968692512177e-06  3.643897684976935e-01 1132265.085467933
 2.090430171133612e-01  1.169421928192527e-06  3.657955994700558e-01 1132598.858036468
 2.098230283712469e-01  1.169876909365997e-06  3.672018451363534e-01 1132933.176731494
 2.106030396291325e-01  1.170333636547821e-06  3.686085061694850e-01 1133268.033366913
 2.113830508870182e-01  1.170792110254059e-06  3.700155832321647e-01 1133603.419720712
 2.121630621449039e-01  1.171252331001585e-06  3.714230769768765e-01 1133939.327534924
 2.129430734027896e-01  1.171714299308080e-06  3.728309880458300e-01 1134275.748515586
 2.137230846606752e-01  1.172178015692015e-06  3.742393170709182e-01 1134612.674332710
 2.145030959185610e-01  1.172643480672639e-06  3.756480646736686e-01 1134950.096620232
 2.152831071764466e-01  1.173110694769964e-06  3.770572314652004e-01 1135288.006975978
 2.160631184343323e-01  1.173579658504757e-06  3.784668180461812e-01 1135626.396961628
 2.168431296922179e-01  1.174050372398522e-06  3.798768250067792e-01 1135965.258102676
 2.176231409501037e-01  1.174522836973493e-06  3.812872529266222e-01 1136304.581888396
 2.184031522079893e-01  1.174997052752612e-06  3.826981023747447e-01 1136644.359771790
 2.191831634658750e-01  1.175473020259524e-06  3.841093739095536e-01 1136984.583169573
 2.199631747237606e-01  1.175950740018559e-06  3.855210680787758e-01 1137325.243462120
 2.207431859816463e-01  1.176430212554722e-06  3.869331854194143e-01 1137666.331993436
 2.215231972395320e-01  1.176911438393677e-06  3.883457264577054e-01 1138007.840071119
 2.223032084974177e-01  1.177394418061732e-06  3.897586917090680e-01 1138349.758966317
 2.230832197553033e-01  1.177879152085833e-06  3.911720816780674e-01 1138692.079913709
 2.238632310131891e-01  1.178365640993544e-06  3.925858968583621e-01 1139034.794111457
 2.246432422710747e-01  1.178853885313032e-06  3.940001377326602e-01 1139377.892721170
 2.254232535289604e-01  1.179343885573059e-06  3.954148047726765e-01 1139721.366867877
 2.262032647868461e-01  1.179835642302969e-06  3.968298984390846e-01 1140065.207639994
 2.269832760447317e-01  1.180329156032663e-06  3.982454191814720e-01 1140409.406089278
 2.277632873026174e-01  1.180824427292601e-06  3.996613674382966e-01 1140753.953230809
 2.285432985605031e-01  1.181321456613774e-06  4.010777436368364e-01 1141098.840042945
 2.293233098183888e-01  1.181820244527703e-06  4.024945481931507e-01 1141444.057467303
 2.301033210762745e-01  1.182320791566412e-06  4.039117815120269e-01 1141789.596408709
 2.308833323341602e-01  1.182823098262426e-06  4.053294439869408e-01 1142135.447735180
 2.316633435920458e-01  1.183327165148748e-06  4.067475360000082e-01 1142481.602277892
 2.324433548499315e-01  1.183832992758849e-06  4.081660579219387e-01 1142828.050831139
 2.332233661078172e-01  1.184340581626654e-06  4.095850101119937e-01 1143174.784152318
 2.340033773657029e-01  1.184849932286526e-06  4.110043929179322e-01 1143521.792961880
 2.347833886235885e-01  1.185361045273253e-06  4.124242066759767e-01 1143869.067943323
 2.355633998814742e-01  1.185873921122033e-06  4.138444517107568e-01 1144216.599743141
 2.363434111393598e-01  1.186388560368459e-06  4.152651283352684e-01 1144564.378970810
 2.371234223972456e-01  1.186904963548509e-06  4.166862368508282e-01 1144912.396198757
 2.379034336551313e-01  1.187423131198521e-06  4.181077775470234e-01 1145260.641962321
 2.386834449130169e-01  1.187943063855193e-06  4.195297507016716e-01 1145609.106759748
 2.394634561709026e-01  1.188464762055553e-06  4.209521565807684e-01 1145957.781052137
 2.402434674287883e-01  1.188988226336958e-06  4.223749954384478e-01 1146306.655263440
 2.410234786866739e-01  1.189513457237070e-06  4.237982675169312e-01 1146655.719780422
 2.418034899445596e-01  1.190040455293845e-06  4.252219730464820e-01 1147004.964952630
 2.425835012024452e-01  1.190569221045517e-06  4.266461122453613e-01 1147354.381092383
 2.433635124603310e-01  1.191099755030585e-06  4.280706853197804e-01 1147703.958474741
 2.441435237182167e-01  1.191632057787795e-06  4.294956924638541e-01 1148053.687337475
 2.449235349761023e-01  1.192166129856125e-06  4.309211338595552e-01 1148403.557881055
 2.457035462339880e-01  1.192701971774775e-06  4.323470096766686e-01 1148753.560268620
 2.464835574918737e-01  1.193239584083144e-06  4.337733200727433e-01 1149103.684625957
 2.472635687497593e-01  1.193778967320826e-06  4.352000651930484e-01 1149453.921041484
 2.480435800076450e-01  1.194320122027578e-06  4.366272451705221e-01 1149804.259566214
 2.488235912655307e-01  1.194863048743321e-06  4.380548601257336e-01 1150154.690213761
 2.496036025234164e-01  1.195407748008116e-06  4.394829101668251e-01 1150505.202960289
 2.503836137813020e-01  1.195954220362153e-06  4.409113953894785e-01 1150855.787744521
 2.511636250391877e-01  1.196502466345729e-06  4.423403158768570e-01 1151206.434467699
 2.519436362970733e-01  1.197052486499238e-06  4.437696716995650e-01 1151557.132993574
 2.527236475549591e-01  1.197604281363154e-06  4.451994629156019e-01 1151907.873148395
 2.535036588128448e-01  1.198157851478018e-06  4.466296895703126e-01 1152258.644720879
 2.542836700707304e-01  1.198713197384412e-06  4.480603516963405e-01 1152609.437462197
 2.550636813286161e-01  1.199270319622959e-06  4.494914493135864e-01 1152960.241085976
 2.558436925865018e-01  1.199829218734294e-06  4.509229824291542e-01 1153311.045268256
 2.566237038443874e-01  1.200389895259052e-06  4.523549510373084e-01 1153661.839647491
 2.574037151022732e-01  1.200952349737858e-06  4.537873551194309e-01 1154012.613824543
 2.581837263601588e-01  1.201516582711301e-06  4.552201946439663e-01 1154363.357362649
 2.589637376180445e-01  1.202082594719924e-06  4.566534695663815e-01 1154714.059787424
